WKT,name,description
"POLYGON ((106.7814682 -6.3164333, 106.778035 -6.324623, 106.7752884 -6.3338362, 106.7718552 -6.3468027, 106.7711685 -6.3560155, 106.7612121 -6.3597688, 106.7409561 -6.3621573, 106.7299698 -6.3618161, 106.7255066 -6.3614748, 106.7210434 -6.3904768, 106.7269074 -6.4166614, 106.7169511 -6.4391783, 106.7224442 -6.4463425, 106.7543732 -6.4466837, 106.815828 -6.4504363, 106.8570268 -6.4490717, 106.8896424 -6.4391783, 106.8937623 -6.4255318, 106.8899857 -6.419732, 106.8844926 -6.4245083, 106.8789994 -6.4286023, 106.8717896 -6.4241672, 106.8683564 -6.4170026, 106.8741929 -6.4149556, 106.8851792 -6.4135909, 106.9006287 -6.4084732, 106.9085252 -6.3927788, 106.933931 -6.3825431, 106.9294679 -6.3716247, 106.9164216 -6.3651419, 106.9054353 -6.3654831, 106.8954398 -6.3698582, 106.8769395 -6.3648007, 106.8693864 -6.3562704, 106.8573701 -6.3538819, 106.8484437 -6.3402332, 106.8388306 -6.34774, 106.8350541 -6.3576353, 106.8196046 -6.3596825, 106.8065583 -6.3671891, 106.792443 -6.3650814, 106.7965629 -6.3459734, 106.8074166 -6.3209537, 106.8102958 -6.3166278, 106.7986619 -6.3180532, 106.7862632 -6.3179927, 106.7814682 -6.3164333))",Depok,
