WKT,name,description
"POLYGON ((110.3581927 -7.7491132, 110.3544161 -7.756087, 110.3509829 -7.7652718, 110.346863 -7.7708846, 110.3405115 -7.7778581, 110.335705 -7.7844912, 110.3350184 -7.7892534, 110.3374216 -7.7958864, 110.3379366 -7.8052404, 110.3365633 -7.8132336, 110.3363917 -7.816635, 110.3374216 -7.821907, 110.3401682 -7.8232675, 110.347378 -7.8247981, 110.3611109 -7.8249682, 110.3581927 -7.8281993, 110.3597376 -7.8324509, 110.3679774 -7.8353419, 110.3784487 -7.8353419, 110.3868601 -7.8338113, 110.39098 -7.8343215, 110.4007647 -7.8367023, 110.4053995 -7.835682, 110.4090044 -7.8227573, 110.4093478 -7.8164649, 110.4078028 -7.8074513, 110.4095194 -7.7926549, 110.410721 -7.7846613, 110.4119227 -7.78194, 110.4254839 -7.7833007, 110.4296038 -7.7822802, 110.4302904 -7.7678231, 110.4297755 -7.7632307, 110.4203341 -7.757958, 110.4153326 -7.7551793, 110.4100111 -7.7572204, 110.4062346 -7.752798, 110.3991965 -7.7533083, 110.39233 -7.7543288, 110.3878668 -7.7538185, 110.3796271 -7.7510971, 110.3746489 -7.7502466, 110.3665808 -7.7488858, 110.3624609 -7.7482055, 110.3581927 -7.7491132))",DIY Yogyakarta,
